County,Mortality,Poverty,HeadStart,Bin,FittedBasic,PovertyHS,PovertySq,PovertySqHS,BinMean,FittedQuadratic
16008,0,-3.8728085,0,-3.9300001,1.8017172,0,14.998646,0,1.799927,1.7966111
15068,3.6971309,-3.873379,0,-3.9300001,1.8015245,0,15.003065,0,1.799927,1.7964838
44238,0,-3.8749707,0,-3.9300001,1.800987,0,15.015398,0,1.799927,1.7961286
36075,2.3536611,-3.8752537,0,-3.9300001,1.8008914,0,15.017591,0,1.799927,1.7960656
27001,0,-3.8753483,0,-3.9300001,1.8008595,0,15.018325,0,1.799927,1.7960445
44221,2.2002442,-3.8765519,0,-3.9300001,1.8004531,0,15.027655,0,1.799927,1.7957762
28083,0,-3.8770311,0,-3.9300001,1.8002913,0,15.03137,0,1.799927,1.7956694
17082,0,-3.878279,0,-3.9300001,1.7998699,0,15.041048,0,1.799927,1.7953914
6025,0,-3.8815124,0,-3.9300001,1.7987781,0,15.066138,0,1.799927,1.7946719
36019,0,-3.881902,0,-3.9300001,1.7986465,0,15.069163,0,1.799927,1.7945852
47080,0,-3.8856168,0,-3.9300001,1.7973921,0,15.098018,0,1.799927,1.7937597
23014,6.7657471,-3.8860943,0,-3.9300001,1.7972308,0,15.101729,0,1.799927,1.7936537
14027,8.3187752,-3.8866103,0,-3.9300001,1.7970566,0,15.10574,0,1.799927,1.7935392
47124,0,-3.8873284,0,-3.9300001,1.7968141,0,15.111322,0,1.799927,1.7933798
27009,0,-3.887552,0,-3.9300001,1.7967386,0,15.113061,0,1.799927,1.7933302
33053,2.0599868,-3.8895426,0,-3.9300001,1.7960664,0,15.128542,0,1.799927,1.7928888
6009,0,-3.8900316,0,-3.9300001,1.7959013,0,15.132345,0,1.799927,1.7927803
14029,5.5763121,-3.891181,0,-3.9300001,1.7955132,0,15.14129,0,1.799927,1.7925255
39035,1.7946663,-3.8919103,0,-3.9300001,1.7952669,0,15.146966,0,1.799927,1.792364
50016,2.7318673,-3.89223,0,-3.9300001,1.795159,0,15.149455,0,1.799927,1.7922932
33023,3.6261227,-3.8924329,0,-3.9300001,1.7950904,0,15.151034,0,1.799927,1.7922482
3010,1.9967952,-3.8966036,0,-3.9300001,1.7936821,0,15.183519,0,1.799927,1.7913254
28046,0,-3.8978434,0,-3.9300001,1.7932634,0,15.193183,0,1.799927,1.7910514
38005,0,-3.900372,0,-3.9300001,1.7924095,0,15.212902,0,1.799927,1.7904929
33049,0,-3.9008105,0,-3.9300001,1.7922615,0,15.216322,0,1.799927,1.7903961
46004,2.134244,-3.901825,0,-3.9300001,1.791919,0,15.224238,0,1.799927,1.7901723
14020,0,-3.9020221,0,-3.9300001,1.7918524,0,15.225777,0,1.799927,1.7901288
39018,3.2029724,-3.9026821,0,-3.9300001,1.7916296,0,15.230927,0,1.799927,1.7899833
39045,2.0370748,-3.9049828,0,-3.9300001,1.7908527,0,15.248891,0,1.799927,1.789476
47075,3.1528833,-3.906538,0,-3.9300001,1.7903275,0,15.261039,0,1.799927,1.7891334
23052,0,-3.9078975,0,-3.9300001,1.7898685,0,15.271663,0,1.799927,1.7888342
16056,0,-3.9086471,0,-3.9300001,1.7896153,0,15.277522,0,1.799927,1.7886692
23028,2.2900589,-3.912966,0,-3.9300001,1.7881569,0,15.311303,0,1.799927,1.7877197
17052,1.9624389,-3.9144375,0,-3.9300001,1.78766,0,15.322822,0,1.799927,1.7873967
23074,0,-3.9163015,0,-3.9300001,1.7870306,0,15.337418,0,1.799927,1.7869877
30005,2.1737714,-3.9170389,0,-3.9300001,1.7867815,0,15.343194,0,1.799927,1.7868259
27011,0,-3.9180217,0,-3.9300001,1.7864498,0,15.350894,0,1.799927,1.7866105
49054,3.7268934,-3.9198401,0,-3.9300001,1.7858357,0,15.365147,0,1.799927,1.786212
16052,1.8415189,-3.9202139,0,-3.9300001,1.7857095,0,15.368077,0,1.799927,1.7861301
27053,8.7298126,-3.9203215,0,-3.9300001,1.7856731,0,15.36892,0,1.799927,1.7861066
27012,8.8237886,-3.9219244,0,-3.9300001,1.7851319,0,15.381491,0,1.799927,1.7857556
14015,2.854696,-3.9234324,0,-3.9300001,1.7846227,0,15.393321,0,1.799927,1.7854257
44005,0,-3.923713,0,-3.9300001,1.7845279,0,15.395523,0,1.799927,1.7853643
45022,0,-3.9252357,0,-3.9300001,1.7840137,0,15.407475,0,1.799927,1.7850313
6061,0,-3.9267282,0,-3.9300001,1.7835097,0,15.419195,0,1.799927,1.7847053
44114,0,-3.92695,0,-3.9300001,1.7834349,0,15.420937,0,1.799927,1.7846569
50023,0,-3.927613,0,-3.9300001,1.783211,0,15.426144,0,1.799927,1.784512
38017,2.3207779,-3.9304824,0,-3.9300001,1.7822421,0,15.448691,0,1.799927,1.7838858
44220,3.5396013,-3.9314957,0,-3.9300001,1.7818999,0,15.456658,0,1.799927,1.7836649
23034,2.0932765,-3.9315741,0,-3.9300001,1.7818735,0,15.457275,0,1.799927,1.7836478
23029,0,-3.9317062,0,-3.9300001,1.7818289,0,15.458314,0,1.799927,1.783619
39001,1.7485574,-3.9347405,0,-3.9300001,1.7808042,0,15.482183,0,1.799927,1.7829579
28073,0,-3.9356108,0,-3.9300001,1.7805103,0,15.489032,0,1.799927,1.7827685
28007,9.1457834,-3.937156,0,-3.9300001,1.7799885,0,15.501197,0,1.799927,1.7824322
46012,4.5268326,-3.9378333,0,-3.9300001,1.7797599,0,15.506531,0,1.799927,1.782285
45013,0,-3.9409001,0,-3.9300001,1.7787243,0,15.530693,0,1.799927,1.7816185
15038,4.5635009,-3.9421914,0,-3.9300001,1.7782882,0,15.540873,0,1.799927,1.7813381
13026,0,-3.9428959,0,-3.9300001,1.7780503,0,15.546428,0,1.799927,1.7811852
47112,0,-3.9433775,0,-3.9300001,1.7778877,0,15.550226,0,1.799927,1.7810806
33051,1.1281843,-3.9472468,0,-3.9300001,1.7765812,0,15.580757,0,1.799927,1.7802417
46002,0,-3.9513712,0,-3.9300001,1.7751884,0,15.613335,0,1.799927,1.7793491
51014,0,-3.9533651,0,-3.9300001,1.7745152,0,15.629095,0,1.799927,1.7789179
5027,2.4938798,-3.9540367,0,-3.9300001,1.7742884,0,15.634406,0,1.799927,1.7787728
23044,0,-3.9543989,0,-3.9300001,1.7741661,0,15.63727,0,1.799927,1.7786946
26026,0,-3.9546108,0,-3.9300001,1.7740945,0,15.638947,0,1.799927,1.7786489
28022,0,-3.9553812,0,-3.9300001,1.7738343,0,15.645041,0,1.799927,1.7784826
6039,3.155968,-3.9630628,0,-3.9300001,1.7712405,0,15.705867,0,1.799927,1.7768265
19026,1.213124,-3.9644949,0,-3.9300001,1.7707568,0,15.71722,0,1.799927,1.7765183
15091,0,-3.9646699,0,-3.9300001,1.7706978,0,15.718608,0,1.799927,1.7764807
46013,0,-3.9662421,0,-3.9300001,1.7701669,0,15.731076,0,1.799927,1.7761426
38021,0,-3.9663908,0,-3.9300001,1.7701167,0,15.732256,0,1.799927,1.7761106
49035,4.4279137,-3.9689157,0,-3.9300001,1.7692641,0,15.752292,0,1.799927,1.7755681
29012,0,-3.9693377,0,-3.9300001,1.7691216,0,15.755642,0,1.799927,1.7754775
14037,0,-3.9701569,0,-3.9300001,1.768845,0,15.762146,0,1.799927,1.7753017
5039,1.0237021,-3.9711039,0,-3.9300001,1.7685252,0,15.769667,0,1.799927,1.7750986
42009,0,-3.9726267,0,-3.9300001,1.768011,0,15.781763,0,1.799927,1.7747719
21007,3.8420656,-3.9737523,0,-3.9300001,1.7676309,0,15.790707,0,1.799927,1.7745306
16090,0,-3.9740126,0,-3.9300001,1.767543,0,15.792776,0,1.799927,1.7744749
38024,1.9079357,-3.9746048,0,-3.9300001,1.767343,0,15.797483,0,1.799927,1.7743479
17086,0,-3.9747214,0,-3.9300001,1.7673037,0,15.79841,0,1.799927,1.774323
48019,0,-3.9754236,0,-3.9300001,1.7670666,0,15.803992,0,1.799927,1.7741725
13016,0,-3.9761729,0,-3.9300001,1.7668135,0,15.809951,0,1.799927,1.7740121
6057,0,-3.9803267,0,-3.9300001,1.7654109,0,15.843,0,1.799927,1.7731236
18056,2.1899569,-3.980819,0,-3.9300001,1.7652447,0,15.84692,0,1.799927,1.7730184
33020,0,-3.98242,0,-3.9300001,1.7647041,0,15.859669,0,1.799927,1.7726765
36068,0,-3.9833806,0,-3.9300001,1.7643797,0,15.867321,0,1.799927,1.7724713
13013,0,-3.9836698,0,-3.9300001,1.764282,0,15.869625,0,1.799927,1.7724096
48015,3.064101,-3.9836819,0,-3.9300001,1.7642779,0,15.869721,0,1.799927,1.7724069
15067,0,-3.98384,0,-3.9300001,1.7642245,0,15.870981,0,1.799927,1.7723733
23012,2.7254641,-3.9841516,0,-3.9300001,1.7641194,0,15.873464,0,1.799927,1.7723068
48002,0,-3.9849989,0,-3.9300001,1.7638332,0,15.880217,0,1.799927,1.772126
16025,0,-3.9859619,0,-3.9300001,1.7635081,0,15.887893,0,1.799927,1.7719206
28027,0,-3.9868369,0,-3.9300001,1.7632126,0,15.894869,0,1.799927,1.7717341
16099,0,-3.9919875,0,-3.9300001,1.7614734,0,15.935964,0,1.799927,1.7706374
14092,1.1975905,-3.9931777,0,-3.9300001,1.7610714,0,15.945468,0,1.799927,1.7703843
20001,2.3199704,-3.9944682,0,-3.9300001,1.7606357,0,15.955776,0,1.799927,1.77011
23051,0,-3.995497,0,-3.9300001,1.7602882,0,15.963996,0,1.799927,1.7698914
17091,43.699928,-3.9975436,0,-3.9300001,1.7595972,0,15.980354,0,1.799927,1.7694569
13007,0,-3.9985592,0,-3.9300001,1.7592542,0,15.988476,0,1.799927,1.7692415
37055,1.256476,-3.9994545,0,-3.9300001,1.7589519,0,15.995636,0,1.799927,1.7690516
38031,0,-3.999831,0,-3.9300001,1.7588248,0,15.998648,0,1.799927,1.7689717
47105,0,-4.002068,0,-3.9300001,1.7580694,0,16.016548,0,1.799927,1.7684976
5040,2.1405714,-4.0023074,0,-3.9300001,1.7579886,0,16.018465,0,1.799927,1.7684469
35008,4.2508874,-4.00245,0,-3.9300001,1.7579404,0,16.019606,0,1.799927,1.7684168
5004,2.1441972,-4.0030007,0,-3.9300001,1.7577544,0,16.024015,0,1.799927,1.7683002
14052,3.3017466,-4.0073376,0,-3.9300001,1.75629,0,16.058754,0,1.799927,1.7673826
6017,0,-4.0079999,0,-3.9300001,1.7560663,0,16.064064,0,1.799927,1.7672428
15012,0,-4.0090628,0,-3.9300001,1.7557075,0,16.072584,0,1.799927,1.7670182
36015,1.9987408,-4.0090809,0,-3.9300001,1.7557013,0,16.072729,0,1.799927,1.7670144
39041,3.020175,-4.0098877,0,-3.9300001,1.7554289,0,16.079199,0,1.799927,1.7668439
33027,3.4268286,-4.0112019,0,-3.9300001,1.7549851,0,16.089741,0,1.799927,1.7665666
14071,2.4145257,-4.0134225,0,-3.9300001,1.7542353,0,16.107559,0,1.799927,1.7660981
23053,0,-4.0159426,0,-3.9300001,1.7533844,0,16.127794,0,1.799927,1.7655672
17073,0,-4.0172677,0,-3.9300001,1.7529368,0,16.138439,0,1.799927,1.7652882
24074,0,-4.0194445,0,-3.9300001,1.7522018,0,16.155933,0,1.799927,1.7648302
30010,0,-4.0206928,0,-4.1100001,1.7517803,0,16.16597,0,1.50792,1.7645677
13034,0,-4.0229945,0,-4.1100001,1.751003,0,16.184484,0,1.50792,1.7640842
32001,.8629294,-4.023437,0,-4.1100001,1.7508537,0,16.188046,0,1.50792,1.7639914
33005,5.1618233,-4.0237398,0,-4.1100001,1.7507514,0,16.190481,0,1.50792,1.7639278
36002,1.9584035,-4.0237565,0,-4.1100001,1.7507458,0,16.190617,0,1.50792,1.7639244
50024,6.7272115,-4.0262284,0,-4.1100001,1.7499111,0,16.210516,0,1.50792,1.7634057
13042,2.1099718,-4.0273294,0,-4.1100001,1.7495393,0,16.219383,0,1.50792,1.7631749
46014,0,-4.0294261,0,-4.1100001,1.7488313,0,16.236275,0,1.50792,1.7627356
33009,0,-4.030067,0,-4.1100001,1.7486149,0,16.24144,0,1.50792,1.7626014
51010,0,-4.0309901,0,-4.1100001,1.7483032,0,16.248882,0,1.50792,1.7624083
16070,2.6498489,-4.0311694,0,-4.1100001,1.7482426,0,16.250326,0,1.50792,1.7623706
5033,2.724292,-4.0312734,0,-4.1100001,1.7482074,0,16.251165,0,1.50792,1.7623489
36021,0,-4.0322766,0,-4.1100001,1.7478688,0,16.259254,0,1.50792,1.762139
26011,0,-4.0334983,0,-4.1100001,1.7474562,0,16.269108,0,1.50792,1.7618835
6058,0,-4.0338063,0,-4.1100001,1.7473521,0,16.271593,0,1.50792,1.7618191
44057,2.5080442,-4.0395293,0,-4.1100001,1.7454196,0,16.317797,0,1.50792,1.7606243
45004,0,-4.0451975,0,-4.1100001,1.7435057,0,16.363623,0,1.50792,1.7594438
39051,2.4372122,-4.0457006,0,-4.1100001,1.7433358,0,16.367693,0,1.50792,1.7593391
5011,0,-4.0461235,0,-4.1100001,1.743193,0,16.371115,0,1.50792,1.7592511
42023,0,-4.046145,0,-4.1100001,1.7431858,0,16.371288,0,1.50792,1.7592467
45011,5.4495912,-4.047749,0,-4.1100001,1.7426441,0,16.384272,0,1.50792,1.7589133
15055,0,-4.0486679,0,-4.1100001,1.7423338,0,16.391712,0,1.50792,1.7587224
44192,0,-4.0490832,0,-4.1100001,1.7421936,0,16.395075,0,1.50792,1.7586361
28003,0,-4.0495534,0,-4.1100001,1.7420348,0,16.398882,0,1.50792,1.7585384
29010,0,-4.0518742,0,-4.1100001,1.7412511,0,16.417685,0,1.50792,1.7580568
14098,1.6600816,-4.0521665,0,-4.1100001,1.7411524,0,16.420053,0,1.50792,1.7579962
36059,3.8750677,-4.0524197,0,-4.1100001,1.7410669,0,16.422106,0,1.50792,1.7579436
39047,0,-4.0525765,0,-4.1100001,1.741014,0,16.423376,0,1.50792,1.7579111
44197,0,-4.0536427,0,-4.1100001,1.7406539,0,16.43202,0,1.50792,1.7576901
28059,0,-4.053874,0,-4.1100001,1.7405758,0,16.433895,0,1.50792,1.7576421
15080,0,-4.0546927,0,-4.1100001,1.7402993,0,16.440533,0,1.50792,1.7574724
37070,6.065753,-4.0574145,0,-4.1100001,1.7393802,0,16.462612,0,1.50792,1.7569088
15010,1.2066656,-4.0583944,0,-4.1100001,1.7390494,0,16.470566,0,1.50792,1.7567061
15050,2.8522532,-4.0595179,0,-4.1100001,1.73867,0,16.479685,0,1.50792,1.7564737
48016,0,-4.0603271,0,-4.1100001,1.7383968,0,16.486256,0,1.50792,1.7563064
5049,2.2683246,-4.0622449,0,-4.1100001,1.7377492,0,16.501833,0,1.50792,1.7559102
15043,5.7712283,-4.0639319,0,-4.1100001,1.7371795,0,16.515543,0,1.50792,1.7555619
11031,1.3540045,-4.0643601,0,-4.1100001,1.7370349,0,16.519024,0,1.50792,1.7554735
39061,3.6447797,-4.0685153,0,-4.1100001,1.7356318,0,16.552816,0,1.50792,1.7546169
16091,5.9222412,-4.0690951,0,-4.1100001,1.7354361,0,16.557535,0,1.50792,1.7544974
17023,0,-4.0706587,0,-4.1100001,1.7349081,0,16.570263,0,1.50792,1.7541757
27045,0,-4.0706811,0,-4.1100001,1.7349005,0,16.570444,0,1.50792,1.7541709
33038,1.8852273,-4.0711946,0,-4.1100001,1.734727,0,16.574625,0,1.50792,1.7540653
50037,1.0024259,-4.0715795,0,-4.1100001,1.7345971,0,16.577759,0,1.50792,1.7539861
35051,1.7436488,-4.071713,0,-4.1100001,1.734552,0,16.578846,0,1.50792,1.7539587
27008,0,-4.0728426,0,-4.1100001,1.7341706,0,16.588047,0,1.50792,1.7537264
29017,0,-4.0757833,0,-4.1100001,1.7331777,0,16.612009,0,1.50792,1.7531221
17057,0,-4.0810404,0,-4.1100001,1.7314024,0,16.65489,0,1.50792,1.7520438
17038,0,-4.0817857,0,-4.1100001,1.7311507,0,16.660975,0,1.50792,1.7518911
36079,1.4056592,-4.0822439,0,-4.1100001,1.730996,0,16.664715,0,1.50792,1.7517973
33029,2.3452158,-4.0831733,0,-4.1100001,1.7306823,0,16.672304,0,1.50792,1.7516071
14074,0,-4.0854416,0,-4.1100001,1.7299162,0,16.690832,0,1.50792,1.751143
27016,0,-4.0874352,0,-4.1100001,1.729243,0,16.707127,0,1.50792,1.7507354
15006,0,-4.0874629,0,-4.1100001,1.7292337,0,16.707354,0,1.50792,1.7507298
44033,0,-4.0879574,0,-4.1100001,1.7290667,0,16.711395,0,1.50792,1.7506288
17055,0,-4.0880084,0,-4.1100001,1.7290494,0,16.711813,0,1.50792,1.7506183
38027,0,-4.0884523,0,-4.1100001,1.7288996,0,16.715443,0,1.50792,1.7505277
13018,0,-4.0903573,0,-4.1100001,1.7282563,0,16.731024,0,1.50792,1.7501389
5051,2.283783,-4.0906539,0,-4.1100001,1.7281562,0,16.73345,0,1.50792,1.7500783
17096,5.1114292,-4.0914001,0,-4.1100001,1.7279042,0,16.739555,0,1.50792,1.7499261
17084,0,-4.0925765,0,-4.1100001,1.727507,0,16.749182,0,1.50792,1.7496861
15053,1.6088034,-4.0932508,0,-4.1100001,1.7272793,0,16.754702,0,1.50792,1.7495488
39063,1.1785573,-4.0947204,0,-4.1100001,1.726783,0,16.766735,0,1.50792,1.7492493
6049,0,-4.0966592,0,-4.1100001,1.7261283,0,16.782616,0,1.50792,1.7488545
28001,0,-4.0966806,0,-4.1100001,1.7261211,0,16.782793,0,1.50792,1.7488502
6037,0,-4.0974817,0,-4.1100001,1.7258506,0,16.789356,0,1.50792,1.7486873
36042,5.4064283,-4.0983443,0,-4.1100001,1.7255594,0,16.796427,0,1.50792,1.7485118
33006,1.439719,-4.1034617,0,-4.1100001,1.7238313,0,16.838398,0,1.50792,1.7474723
37072,1.0516878,-4.1039577,0,-4.1100001,1.7236638,0,16.842468,0,1.50792,1.7473717
5014,0,-4.1043305,0,-4.1100001,1.7235379,0,16.84553,0,1.50792,1.747296
51001,0,-4.1104741,0,-4.1100001,1.7214634,0,16.895998,0,1.50792,1.7460515
48037,1.246603,-4.1111064,0,-4.1100001,1.7212499,0,16.901196,0,1.50792,1.7459236
15089,0,-4.1119471,0,-4.1100001,1.720966,0,16.908108,0,1.50792,1.7457536
17076,0,-4.1125813,0,-4.1100001,1.7207519,0,16.913324,0,1.50792,1.7456255
44188,4.7860055,-4.1145086,0,-4.1100001,1.720101,0,16.929182,0,1.50792,1.7452362
33018,2.0796075,-4.1146178,0,-4.1100001,1.7200642,0,16.93008,0,1.50792,1.7452141
13015,0,-4.115231,0,-4.1100001,1.7198571,0,16.935127,0,1.50792,1.7450902
21013,1.4828105,-4.116416,0,-4.1100001,1.719457,0,16.944881,0,1.50792,1.7448511
33011,6.3536439,-4.1172223,0,-4.1100001,1.7191848,0,16.951519,0,1.50792,1.7446884
17097,0,-4.1234016,0,-4.1100001,1.7170981,0,17.002441,0,1.50792,1.7434437
24069,1.7011142,-4.1242828,0,-4.1100001,1.7168006,0,17.009708,0,1.50792,1.7432665
17094,0,-4.1246018,0,-4.1100001,1.7166928,0,17.012341,0,1.50792,1.7432023
13028,6.0927315,-4.1246624,0,-4.1100001,1.7166724,0,17.01284,0,1.50792,1.7431902
16097,1.1169441,-4.1251216,0,-4.1100001,1.7165173,0,17.016628,0,1.50792,1.7430979
51005,0,-4.1277909,0,-4.1100001,1.715616,0,17.038658,0,1.50792,1.7425616
14089,0,-4.1288972,0,-4.1100001,1.7152424,0,17.047792,0,1.50792,1.7423396
17029,0,-4.1293554,0,-4.1100001,1.7150877,0,17.051577,0,1.50792,1.7422476
5023,0,-4.1294084,0,-4.1100001,1.7150698,0,17.052013,0,1.50792,1.742237
15005,0,-4.136447,0,-4.1100001,1.712693,0,17.110193,0,1.50792,1.740827
6031,0,-4.1375432,0,-4.1100001,1.7123228,0,17.119265,0,1.50792,1.7406079
36081,3.8027151,-4.1382771,0,-4.1100001,1.712075,0,17.125338,0,1.50792,1.7404611
15015,3.2326889,-4.144238,0,-4.1100001,1.7100621,0,17.174709,0,1.50792,1.7392714
5029,3.1676645,-4.1467967,0,-4.1100001,1.7091981,0,17.195923,0,1.50792,1.7387617
22001,3.0868328,-4.1488914,0,-4.1100001,1.7084908,0,17.213301,0,1.50792,1.7383448
44068,2.8237154,-4.1511192,0,-4.1100001,1.7077385,0,17.231791,0,1.50792,1.7379018
29001,0,-4.1539717,0,-4.1100001,1.7067753,0,17.25548,0,1.50792,1.7373353
36023,1.1942438,-4.1545401,0,-4.1100001,1.7065834,0,17.260202,0,1.50792,1.7372224
10005,1.008985,-4.1552734,0,-4.1100001,1.7063358,0,17.266296,0,1.50792,1.737077
36074,5.205893,-4.1598439,0,-4.1100001,1.7047925,0,17.304302,0,1.50792,1.7361714
13039,0,-4.1625471,0,-4.1100001,1.7038796,0,17.326799,0,1.50792,1.7356366
23004,0,-4.1635714,0,-4.1100001,1.7035338,0,17.335327,0,1.50792,1.7354342
17078,0,-4.1641469,0,-4.1100001,1.7033395,0,17.34012,0,1.50792,1.7353204
39042,4.5007539,-4.1676688,0,-4.1100001,1.7021502,0,17.369463,0,1.50792,1.734625
37004,0,-4.173625,0,-4.1100001,1.7001389,0,17.419146,0,1.50792,1.7334516
5052,6.7301545,-4.173902,0,-4.1100001,1.7000453,0,17.421457,0,1.50792,1.7333971
14053,6.0983047,-4.174438,0,-4.1100001,1.6998644,0,17.425932,0,1.50792,1.7332916
31017,1.7554947,-4.1783004,0,-4.1100001,1.6985601,0,17.458195,0,1.50792,1.7325327
15073,5.2521009,-4.1792207,0,-4.1100001,1.6982495,0,17.465885,0,1.50792,1.732352
36012,0,-4.1798062,0,-4.1100001,1.6980517,0,17.470779,0,1.50792,1.7322371
38013,0,-4.1809087,0,-4.1100001,1.6976794,0,17.479998,0,1.50792,1.732021
33061,0,-4.1823487,0,-4.1100001,1.6971931,0,17.492041,0,1.50792,1.7317386
31015,1.1396877,-4.1832013,0,-4.1100001,1.6969053,0,17.499174,0,1.50792,1.7315716
33037,0,-4.1834683,0,-4.1100001,1.6968151,0,17.501408,0,1.50792,1.7315192
23047,1.1108519,-4.1845837,0,-4.1100001,1.6964384,0,17.51074,0,1.50792,1.7313008
16094,2.6271544,-4.1846113,0,-4.1100001,1.6964291,0,17.510971,0,1.50792,1.7312953
16050,0,-4.1855469,0,-4.1100001,1.6961132,0,17.518803,0,1.50792,1.7311122
51022,11.622501,-4.1910686,0,-4.1100001,1.6942487,0,17.565056,0,1.50792,1.730033
15054,0,-4.1926532,0,-4.1100001,1.6937135,0,17.578341,0,1.50792,1.7297238
22013,3.3918769,-4.1927447,0,-4.1100001,1.6936827,0,17.579109,0,1.50792,1.7297059
23008,0,-4.1940598,0,-4.1100001,1.6932386,0,17.590137,0,1.50792,1.7294495
47110,0,-4.1957641,0,-4.1100001,1.6926631,0,17.604437,0,1.50792,1.7291174
23075,0,-4.1971121,0,-4.1100001,1.6922079,0,17.615749,0,1.50792,1.7288549
33046,.69869483,-4.198565,0,-4.1100001,1.6917173,0,17.627949,0,1.50792,1.7285721
50014,0,-4.1999807,0,-4.1100001,1.6912392,0,17.639837,0,1.50792,1.7282968
6048,0,-4.2011542,0,-4.29,1.690843,0,17.649696,0,2.189775,1.7280686
33024,2.5160902,-4.201437,0,-4.29,1.6907475,0,17.652073,0,2.189775,1.7280138
33054,0,-4.202929,0,-4.29,1.6902437,0,17.664612,0,2.189775,1.7277238
5032,0,-4.2044339,0,-4.29,1.6897355,0,17.677265,0,2.189775,1.7274318
38030,2.0802131,-4.2049403,0,-4.29,1.6895646,0,17.681522,0,2.189775,1.7273335
51017,0,-4.2066288,0,-4.29,1.6889944,0,17.695726,0,2.189775,1.7270061
48011,3.0709701,-4.2077503,0,-4.29,1.6886157,0,17.705162,0,2.189775,1.7267888
15018,.9251036,-4.2086658,0,-4.29,1.6883066,0,17.712868,0,2.189775,1.7266114
36086,2.9677112,-4.2088337,0,-4.29,1.6882498,0,17.714281,0,2.189775,1.726579
33026,2.0590961,-4.2126026,0,-4.29,1.6869771,0,17.746021,0,2.189775,1.7258496
15035,3.1960113,-4.2140236,0,-4.29,1.6864973,0,17.757996,0,2.189775,1.7255751
17039,0,-4.2141962,0,-4.29,1.686439,0,17.759449,0,2.189775,1.7255417
23003,2.6446631,-4.2170744,0,-4.29,1.6854671,0,17.783716,0,2.189775,1.7249861
20003,.57644862,-4.21732,0,-4.29,1.6853843,0,17.785788,0,2.189775,1.7249386
17080,0,-4.2174973,0,-4.29,1.6853243,0,17.787283,0,2.189775,1.7249044
27015,2.2628529,-4.2187171,0,-4.29,1.6849124,0,17.797573,0,2.189775,1.7246692
33059,1.2302544,-4.2192125,0,-4.29,1.6847452,0,17.801754,0,2.189775,1.7245737
13035,3.5447166,-4.221581,0,-4.29,1.6839454,0,17.821747,0,2.189775,1.7241175
33012,4.9923868,-4.2230005,0,-4.29,1.6834661,0,17.833733,0,2.189775,1.7238442
39065,.64308888,-4.2230716,0,-4.29,1.6834421,0,17.834333,0,2.189775,1.7238306
11033,2.7471128,-4.2244754,0,-4.29,1.682968,0,17.846191,0,2.189775,1.7235606
23019,0,-4.2257452,0,-4.29,1.6825392,0,17.856922,0,2.189775,1.7233164
38004,0,-4.226634,0,-4.29,1.6822391,0,17.864435,0,2.189775,1.7231457
36039,1.8886454,-4.2266979,0,-4.29,1.6822175,0,17.864975,0,2.189775,1.7231334
28025,0,-4.2284818,0,-4.29,1.6816151,0,17.880058,0,2.189775,1.722791
45001,0,-4.2288122,0,-4.29,1.6815035,0,17.882853,0,2.189775,1.7227275
23046,0,-4.2313342,0,-4.29,1.680652,0,17.90419,0,2.189775,1.7222439
38001,0,-4.2316613,0,-4.29,1.6805415,0,17.906958,0,2.189775,1.7221811
5036,2.1270854,-4.2329545,0,-4.29,1.6801049,0,17.917904,0,2.189775,1.7219334
16078,1.2592872,-4.2340117,0,-4.29,1.6797478,0,17.926855,0,2.189775,1.7217309
14057,2.2846177,-4.235827,0,-4.29,1.6791348,0,17.94223,0,2.189775,1.7213836
42049,1.0835645,-4.2382154,0,-4.29,1.6783284,0,17.962471,0,2.189775,1.720927
15085,15.872008,-4.2401609,0,-4.29,1.6776714,0,17.978966,0,2.189775,1.7205554
16031,0,-4.2405047,0,-4.29,1.6775553,0,17.98188,0,2.189775,1.7204897
40004,1.1575682,-4.2408633,0,-4.29,1.6774342,0,17.984922,0,2.189775,1.7204213
27039,0,-4.2412572,0,-4.29,1.6773013,0,17.988262,0,2.189775,1.7203461
19044,1.743588,-4.2431078,0,-4.29,1.6766763,0,18.003963,0,2.189775,1.7199932
36051,3.2401257,-4.243257,0,-4.29,1.676626,0,18.00523,0,2.189775,1.7199647
48005,5.3909807,-4.2434878,0,-4.29,1.676548,0,18.007189,0,2.189775,1.7199208
26048,1.5272918,-4.2438869,0,-4.29,1.6764132,0,18.010576,0,2.189775,1.7198447
6040,0,-4.2450829,0,-4.29,1.6760094,0,18.020729,0,2.189775,1.7196169
36004,3.1681662,-4.2459173,0,-4.29,1.6757276,0,18.027813,0,2.189775,1.7194579
44087,0,-4.2460933,0,-4.29,1.6756682,0,18.029308,0,2.189775,1.7194245
47127,1.2904003,-4.246119,0,-4.29,1.6756595,0,18.029528,0,2.189775,1.7194196
15009,0,-4.2465501,0,-4.29,1.675514,0,18.033188,0,2.189775,1.7193375
6021,2.5717802,-4.2473979,0,-4.29,1.6752276,0,18.040388,0,2.189775,1.7191761
14078,0,-4.247993,0,-4.29,1.6750268,0,18.045444,0,2.189775,1.7190629
15057,0,-4.2501912,0,-4.29,1.6742845,0,18.064125,0,2.189775,1.718645
45025,1.3821191,-4.252358,0,-4.29,1.6735528,0,18.082548,0,2.189775,1.7182335
17105,2.5461814,-4.2540083,0,-4.29,1.6729954,0,18.096586,0,2.189775,1.7179203
